V4_2,Data_Marking,CV,calendar-years,time,admin-geography,geography,ashe-statistics,statistics,ashe-sex,sex,ashe-working-pattern,workingpattern,ashe-hours-and-earnings,hoursandearnings,ashe-workplace-or-residence,workplaceorresidence
39094.0,,8.0,2016,2016,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31158.0,,7.6,2016,2016,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
39996.0,,9.0,2016,2016,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.65,,4.4,2016,2016,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
35852.0,,5.0,2016,2016,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.04,,4.6,2016,2016,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
32398.0,,5.3,2016,2016,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.64,,5.6,2016,2016,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.91,,4.0,2016,2016,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
36648.0,,5.1,2017,2017,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
33207.0,,7.7,2017,2017,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.42,,3.1,2017,2017,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
39010.0,,6.6,2017,2017,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.04,,4.1,2017,2017,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
39447.0,,8.1,2017,2017,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.65,,4.9,2017,2017,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
29138.0,,7.5,2017,2017,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
14.78,,5.5,2017,2017,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.66,,4.3,2017,2017,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
35840.0,,6.3,2017,2017,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.73,,3.9,2017,2017,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
32096.0,,6.7,2018,2018,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
,x,28.0,2018,2018,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
37347.0,,19.0,2018,2018,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.44,,4.1,2018,2018,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.18,,5.0,2018,2018,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.95,,3.2,2018,2018,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
27571.0,,10.0,2018,2018,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
41289.0,,8.0,2018,2018,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
35872.0,,6.9,2018,2018,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.09,,4.4,2018,2018,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.93,,6.1,2018,2018,E09000005,Brent,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.53,,4.4,2018,2018,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.72,,2.6,2016,2016,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.63,,2.8,2016,2016,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
20.55,,3.8,2016,2016,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
42758.0,,8.1,2016,2016,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
38434.0,,5.6,2016,2016,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
41335.0,,4.4,2016,2016,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
21.0,,4.2,2016,2016,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
19.74,,2.8,2016,2016,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
33183.0,,5.8,2016,2016,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
46258.0,,5.5,2016,2016,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
35824.0,,6.6,2016,2016,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.22,,3.4,2016,2016,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
43981.0,,5.3,2017,2017,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
20.69,,2.8,2017,2017,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
51190.0,,7.2,2017,2017,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
22.72,,4.3,2017,2017,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
36093.0,,6.2,2017,2017,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
19.1,,3.4,2017,2017,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.51,,2.9,2017,2017,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
40458.0,,3.4,2017,2017,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.81,,2.8,2017,2017,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
36647.0,,4.4,2017,2017,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
20.46,,4.3,2017,2017,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
44028.0,,4.9,2017,2017,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
39234.0,,8.3,2018,2018,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
48584.0,,6.8,2018,2018,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
55360.0,,8.1,2018,2018,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
19.45,,3.0,2018,2018,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
23.47,,4.2,2018,2018,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.75,,2.9,2018,2018,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
43345.0,,15.0,2018,2018,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
46606.0,,4.9,2018,2018,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
45143.0,,7.2,2018,2018,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.87,,4.0,2018,2018,E09000022,Lambeth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
21.29,,3.8,2018,2018,E09000022,Lambeth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.71,,2.8,2018,2018,E09000022,Lambeth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
44787.0,,9.0,2016,2016,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
40670.0,,17.0,2016,2016,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
48037.0,,11.0,2016,2016,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
20.48,,6.0,2016,2016,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
36482.0,,5.6,2016,2016,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.65,,4.3,2016,2016,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
33568.0,,4.1,2016,2016,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.53,,6.0,2016,2016,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.21,,3.4,2016,2016,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.67,,4.7,2016,2016,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.59,,4.7,2016,2016,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
29861.0,,5.3,2016,2016,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
46494.0,,8.1,2017,2017,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31715.0,,4.9,2017,2017,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.84,,4.8,2017,2017,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.7,,4.2,2017,2017,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
38947.0,,6.6,2017,2017,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
45171.0,,8.8,2017,2017,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
19.12,,6.0,2017,2017,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.79,,5.6,2017,2017,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
43382.0,,18.0,2017,2017,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
35702.0,,4.5,2017,2017,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.5,,4.3,2017,2017,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.28,,3.4,2017,2017,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
46693.0,,18.0,2018,2018,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
51320.0,,12.0,2018,2018,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
49354.0,,10.0,2018,2018,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
19.22,,5.4,2018,2018,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
23.37,,9.0,2018,2018,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.66,,6.1,2018,2018,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
32985.0,,5.3,2018,2018,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38441.0,,5.8,2018,2018,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
36299.0,,4.2,2018,2018,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.93,,4.6,2018,2018,E09000011,Greenwich,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.0,,4.4,2018,2018,E09000011,Greenwich,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.6,,3.3,2018,2018,E09000011,Greenwich,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
